cd_municipio_ibge_dv_origem,cd_municipio_ibge_dv_alta_complex,cd_municipio_ibge_dv_baixa_med_complex,exerce_influencia_regic,influenciado_regic,presta_alta,presta_baixa,procura_servicos_alta,procura_servicos_baixa,grau_infl_exerce,grau_infl_recebe
4316105,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4309126,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300505,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306304,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4320107,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4320206,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4303202,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320503,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315354,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4323705,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312138,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312351,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317558,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300059,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311270,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322558,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4321857,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300661,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312625,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305975,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315313,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308706,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319364,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304622,4314100,4314100,NULL,1,NULL,NULL,1,1,NULL,3
4307054,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312617,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4323101,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300554,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304705,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4300471,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308854,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318424,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318051,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4321469,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308300,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313706,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4318457,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313805,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316709,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316204,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301958,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322186,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4307500,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4320404,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305157,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311601,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311304,4314100,NULL,1,1,NULL,1,1,1,NULL,3
4321006,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316733,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4310850,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4314100,4314100,NULL,NULL,NULL,1,1,1,1,NULL,NULL
4312906,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316451,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305850,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4323200,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305504,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4307559,4314100,4314100,NULL,1,NULL,NULL,1,1,NULL,3
4306429,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312708,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4316428,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305801,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312955,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308458,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314704,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305603,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320800,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4313490,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316436,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311429,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320305,4314100,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4314308,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4302154,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308904,4314100,NULL,1,1,NULL,1,1,1,NULL,3
4304952,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322152,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4309803,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312427,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314779,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317756,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317954,4314100,4314100,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304101,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306924,4314100,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322327,4314407,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317004,4314407,4314407,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311007,4314407,4314407,1,1,NULL,NULL,1,1,NULL,3
4312450,4314407,4314407,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314506,4314407,4314407,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314407,4314407,4314407,1,1,1,1,1,1,3,3
4305439,4314407,NULL,1,1,NULL,NULL,1,1,NULL,3
4317301,4314407,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4301305,4314407,4314407,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304663,4314407,4314407,NULL,1,NULL,NULL,1,1,NULL,3
4307104,4314407,4314407,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304507,4314407,4314407,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314209,4314407,4314407,1,1,NULL,NULL,1,1,NULL,3
4301073,4314407,4314407,NULL,1,NULL,NULL,1,1,NULL,3
4304358,4314407,4314407,NULL,1,NULL,NULL,1,1,NULL,3
4305124,4314407,4314407,NULL,1,NULL,NULL,1,1,NULL,3
4309654,4314407,4314407,NULL,1,NULL,NULL,1,1,NULL,3
4321105,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300034,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4314068,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4323804,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4307807,4314902,4314902,NULL,1,1,1,1,1,NULL,3
4309050,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4307609,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4304408,4314902,4314902,1,1,NULL,NULL,1,1,NULL,3
4314902,4314902,4314902,1,1,1,1,1,1,3,3
4315156,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4318309,4314902,NULL,1,1,NULL,NULL,1,1,NULL,3
4310330,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4306403,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4306767,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4315305,4314902,NULL,1,1,NULL,NULL,1,1,NULL,3
4308078,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4309555,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4310108,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4311775,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4310603,4314902,NULL,1,1,NULL,NULL,1,1,NULL,3
4306056,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314423,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4305173,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308805,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315750,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314803,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4308102,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312252,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312153,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4321352,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315149,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4318200,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301206,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4302402,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4311981,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322251,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4309308,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4307708,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4301057,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320552,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320008,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4321709,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4301651,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317103,4314902,NULL,1,1,NULL,NULL,1,1,NULL,3
4319505,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4305355,4314902,NULL,1,1,NULL,1,1,1,NULL,3
4306502,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301750,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4309100,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4318101,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300877,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4302006,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4321303,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4305454,4314902,NULL,1,1,NULL,NULL,1,1,NULL,3
4302659,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322301,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4316956,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314050,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4317608,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4323002,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4310801,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4316972,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4318614,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313656,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4306601,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313409,4314902,4314902,NULL,1,1,1,1,1,NULL,3
4309209,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4321832,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320701,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4304713,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301909,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306809,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4311502,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304630,4314902,NULL,1,1,NULL,1,1,1,NULL,3
4314605,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306759,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318481,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4310652,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319901,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4311643,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320859,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301602,4314902,NULL,1,1,NULL,1,1,1,NULL,3
4319604,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4303608,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314175,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319356,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4319802,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312443,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4303905,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4302352,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4318804,4314902,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4302709,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306908,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318705,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4321600,4314902,NULL,1,1,NULL,1,1,1,NULL,3
4311627,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4320263,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311734,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4320354,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318408,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4312500,4314902,4314902,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306551,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316006,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313508,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4302808,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301636,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4321204,4314902,NULL,1,1,NULL,1,1,1,NULL,3
4321436,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4308433,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4311791,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4321501,4314902,NULL,1,1,1,1,1,1,3,3
4300851,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4301107,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4303103,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4321667,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315800,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304671,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300604,4314902,4314902,NULL,1,NULL,NULL,1,1,NULL,3
4300638,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313391,4314902,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322608,4314902,NULL,1,1,NULL,1,1,1,NULL,3
4307302,4315909,4315909,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315909,4315909,NULL,NULL,NULL,1,1,1,1,NULL,NULL
4311106,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318432,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313102,4316907,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4321493,4316907,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322202,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311759,4316907,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308409,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315503,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311130,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319125,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4302907,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316402,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300109,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314472,4316907,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322376,4316907,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4311205,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319406,4316907,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4300406,4316907,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4310553,4316907,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320651,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312104,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4308003,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4316907,4316907,NULL,1,1,1,1,1,1,3,3
4323457,4316907,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4310751,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4310538,4316907,4316907,NULL,1,NULL,NULL,1,1,NULL,3
4306379,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4314027,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306700,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315321,4316907,4316907,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315008,4317202,4317202,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313425,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4303707,4317202,4317202,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4310405,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4320321,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317202,4317202,NULL,NULL,NULL,1,1,1,1,NULL,NULL
4306734,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319307,4317202,4317202,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318499,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4300307,4317202,4317202,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4313011,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315073,4317202,NULL,1,1,NULL,NULL,1,1,NULL,3
4309605,4317202,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4300455,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304309,4317202,4317202,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4302204,4317202,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4315057,4317202,NULL,1,1,NULL,NULL,1,1,NULL,3
4313037,4317400,4317400,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4304655,4317400,4317400,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317400,4317400,NULL,NULL,NULL,1,1,1,1,NULL,NULL
4309001,4317509,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4319372,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4323754,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4319158,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4312179,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4309506,4317509,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
4320578,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322343,4317509,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4317509,4317509,NULL,1,1,1,1,1,1,3,3
4303301,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4306932,4317509,4317509,NULL,1,NULL,NULL,1,1,NULL,3
4307831,4317509,4317509,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4318002,4318002,NULL,1,1,1,1,1,1,3,3
4311718,4318002,4318002,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4212254,4321501,4321501,NULL,1,NULL,NULL,1,1,NULL,3
4322400,4322400,NULL,1,1,1,1,1,1,3,3
4301875,4322400,4322400,1,1,NULL,NULL,1,1,NULL,3
4305959,4322806,4322806,NULL,NULL,NULL,NULL,1,1,NULL,NULL
4322806,4322806,NULL,1,1,1,1,1,1,3,3
5007406,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005806,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007802,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007109,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002605,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003488,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002951,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5004908,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005608,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5006408,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5000252,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002209,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007505,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5000609,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5006002,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5000708,5002704,5002704,NULL,1,NULL,NULL,1,1,NULL,3
5003306,5002704,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
5005004,5002704,5002704,1,1,NULL,NULL,1,1,NULL,3
5007703,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007695,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5006200,5002704,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
5007935,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007901,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5001102,5002704,NULL,1,1,NULL,1,1,1,NULL,3
5002159,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002308,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002803,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007208,5002704,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5004106,5002704,5002704,NULL,1,NULL,NULL,1,1,NULL,3
5003900,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002100,5002704,5002704,1,1,NULL,NULL,1,1,NULL,3
5007307,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003157,5002704,NULL,1,1,NULL,NULL,1,1,NULL,3
5001508,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5006903,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003207,5002704,5002704,1,1,1,1,1,1,3,3
5002704,5002704,5002704,NULL,NULL,1,1,1,1,NULL,NULL
5003256,5002704,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
5003108,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5008008,5002704,5002704,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003504,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005400,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5007950,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003702,5003702,NULL,NULL,NULL,1,1,1,1,NULL,NULL
5004502,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005251,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5006606,5003702,NULL,1,1,NULL,1,1,1,NULL,3
5004601,5003702,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002001,5003702,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003454,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5000856,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5004007,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005152,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5002407,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005707,5003702,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL
5000906,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5001243,5003702,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5005103,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5003801,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5006259,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5008404,5003702,5003702,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5004304,5003702,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5101803,5101803,NULL,1,1,1,1,1,1,3,3
5106257,5101803,5101803,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5104500,5102504,5102504,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5103361,5102504,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5103437,5102504,5102504,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5102504,5102504,NULL,NULL,NULL,1,1,1,1,NULL,NULL
5105234,5102504,5102504,NULL,NULL,NULL,NULL,1,1,NULL,NULL
5103957,5102504,5102504,NULL,NULL,NULL,NULL,1,1,NULL,NULL
